ObservationDate,Province/State,Recovered
2020-02-11,Montana,0.0
2020-02-12,Montana,0.0
2020-02-13,Montana,0.0
2020-02-14,Montana,0.0
2020-02-15,Montana,0.0
2020-02-16,Montana,0.0
2020-02-17,Montana,0.0
2020-02-18,Montana,0.0
2020-02-19,Montana,0.0
2020-02-20,Montana,0.0
2020-02-21,Montana,0.0
2020-02-22,Montana,0.0
2020-02-23,Montana,0.0
2020-02-24,Montana,0.0
2020-02-25,Montana,0.0
2020-02-26,Montana,0.0
2020-02-27,Montana,0.0
2020-02-28,Montana,0.0
2020-02-29,Montana,0.0
2020-03-01,Montana,0.0
2020-03-02,Montana,0.0
2020-03-03,Montana,0.0
2020-03-04,Montana,0.0
2020-03-05,Montana,0.0
2020-03-06,Montana,0.0
2020-03-07,Montana,0.0
2020-03-08,Montana,0.0
2020-03-09,Montana,0.0
2020-03-10,Montana,0.0
2020-03-11,Montana,0.0
2020-03-12,Montana,0.0
2020-03-13,Montana,0.0
2020-03-14,Montana,0.0
2020-03-15,Montana,0.0
2020-03-16,Montana,0.0
2020-03-17,Montana,0.0
2020-03-18,Montana,0.0
2020-03-19,Montana,0.0
2020-03-20,Montana,1.0
2020-03-21,Montana,1.0
2020-03-22,Montana,2.0
2020-03-23,Montana,2.0
2020-03-24,Montana,4.0
2020-03-25,Montana,6.0
2020-03-26,Montana,10.0
2020-03-27,Montana,14.0
2020-03-28,Montana,18.0
2020-03-29,Montana,25.0
2020-03-30,Montana,30.0
2020-03-31,Montana,39.0
2020-04-01,Montana,45.0
2020-04-02,Montana,56.0
2020-04-03,Montana,59.0
2020-04-04,Montana,68.0
2020-04-05,Montana,78.0
2020-04-06,Montana,85.0
2020-04-07,Montana,96.0
2020-04-08,Montana,104.0
2020-04-09,Montana,114.0
2020-04-10,Montana,122.0
2020-04-11,Montana,130.0
2020-04-12,Montana,169.0
2020-04-13,Montana,171.0
2020-04-14,Montana,197.0
2020-04-15,Montana,209.0
2020-04-16,Montana,218.0
2020-04-17,Montana,233.0
2020-04-18,Montana,234.0
2020-04-19,Montana,243.0
2020-04-20,Montana,243.0
2020-04-21,Montana,273.0
2020-04-22,Montana,296.0
2020-04-23,Montana,306.0
2020-04-24,Montana,325.0
2020-04-25,Montana,339.0
2020-04-26,Montana,339.0
2020-04-27,Montana,352.0
2020-04-28,Montana,356.0
2020-04-29,Montana,382.0
2020-04-30,Montana,392.0
2020-05-01,Montana,397.0
2020-05-02,Montana,404.0
2020-05-03,Montana,404.0
2020-05-04,Montana,404.0
2020-05-05,Montana,410.0
2020-05-06,Montana,417.0
2020-05-07,Montana,417.0
2020-05-08,Montana,420.0
2020-05-09,Montana,422.0
2020-05-10,Montana,422.0
2020-05-11,Montana,423.0
2020-05-12,Montana,425.0
2020-05-13,Montana,430.0
2020-05-14,Montana,431.0
2020-05-15,Montana,431.0
2020-05-16,Montana,431.0
2020-05-17,Montana,431.0
2020-05-18,Montana,434.0
2020-05-19,Montana,437.0
2020-05-20,Montana,440.0
2020-05-21,Montana,440.0
2020-05-22,Montana,441.0
2020-05-23,Montana,441.0
2020-05-24,Montana,441.0
2020-05-25,Montana,441.0
2020-05-26,Montana,441.0
2020-05-27,Montana,444.0
2020-05-28,Montana,445.0
2020-05-29,Montana,448.0
2020-05-30,Montana,448.0
2020-05-31,Montana,456.0
2020-06-01,Montana,461.0
2020-06-02,Montana,462.0
2020-06-03,Montana,464.0
2020-06-04,Montana,467.0
2020-06-05,Montana,470.0
2020-06-06,Montana,472.0
2020-06-07,Montana,475.0
2020-06-08,Montana,475.0
2020-06-09,Montana,485.0
2020-06-10,Montana,487.0
2020-06-11,Montana,487.0
2020-06-12,Montana,489.0
2020-06-13,Montana,510.0
2020-06-14,Montana,510.0
2020-06-15,Montana,510.0
2020-06-16,Montana,535.0
2020-06-17,Montana,538.0
2020-06-18,Montana,545.0
2020-06-19,Montana,546.0
2020-06-20,Montana,548.0
2020-06-21,Montana,548.0
2020-06-22,Montana,548.0
2020-06-23,Montana,566.0
2020-06-24,Montana,571.0
2020-06-25,Montana,572.0
2020-06-26,Montana,589.0
2020-06-27,Montana,604.0
2020-06-28,Montana,604.0
2020-06-29,Montana,609.0
2020-06-30,Montana,642.0
2020-07-01,Montana,658.0
2020-07-02,Montana,672.0
2020-07-03,Montana,678.0
2020-07-04,Montana,678.0
2020-07-05,Montana,678.0
2020-07-06,Montana,678.0
2020-07-07,Montana,716.0
2020-07-08,Montana,759.0
2020-07-09,Montana,796.0
2020-07-10,Montana,855.0
2020-07-11,Montana,864.0
2020-07-12,Montana,865.0
2020-07-13,Montana,875.0
2020-07-14,Montana,884.0
2020-07-15,Montana,915.0
2020-07-16,Montana,970.0
2020-07-17,Montana,992.0
2020-07-18,Montana,1075.0
2020-07-19,Montana,1075.0
2020-01-22,Nebraska,0.0
2020-01-23,Nebraska,0.0
2020-01-24,Nebraska,0.0
2020-01-25,Nebraska,0.0
2020-01-26,Nebraska,0.0
2020-01-27,Nebraska,0.0
2020-01-28,Nebraska,0.0
2020-01-29,Nebraska,0.0
2020-01-30,Nebraska,0.0
2020-01-31,Nebraska,0.0
2020-02-01,Nebraska,0.0
2020-02-02,Nebraska,0.0
2020-02-03,Nebraska,0.0
2020-02-04,Nebraska,0.0
2020-02-05,Nebraska,0.0
2020-02-06,Nebraska,0.0
2020-02-07,Nebraska,0.0
2020-02-08,Nebraska,0.0
2020-02-09,Nebraska,0.0
2020-02-10,Nebraska,0.0
2020-02-11,Nebraska,0.0
2020-02-12,Nebraska,0.0
2020-02-13,Nebraska,0.0
2020-02-14,Nebraska,0.0
2020-02-15,Nebraska,0.0
2020-02-16,Nebraska,0.0
2020-02-17,Nebraska,0.0
2020-02-18,Nebraska,0.0
2020-02-19,Nebraska,0.0
2020-02-20,Nebraska,0.0
2020-02-21,Nebraska,0.0
2020-02-22,Nebraska,0.0
2020-02-23,Nebraska,0.0
2020-02-24,Nebraska,0.0
2020-02-25,Nebraska,0.0
2020-02-26,Nebraska,0.0
2020-02-27,Nebraska,0.0
2020-02-28,Nebraska,0.0
2020-02-29,Nebraska,0.0
2020-03-01,Nebraska,0.0
2020-03-02,Nebraska,0.0
2020-03-03,Nebraska,0.0
2020-03-04,Nebraska,0.0
2020-03-05,Nebraska,0.0
2020-03-06,Nebraska,0.0
2020-03-07,Nebraska,0.0
2020-03-08,Nebraska,0.0
2020-03-09,Nebraska,1.0
2020-03-10,Nebraska,1.0
2020-03-11,Nebraska,1.0
2020-03-12,Nebraska,2.0
2020-03-13,Nebraska,3.0
2020-03-14,Nebraska,3.0
2020-03-15,Nebraska,4.0
2020-03-16,Nebraska,4.0
2020-03-17,Nebraska,5.0
2020-03-18,Nebraska,6.0
2020-03-19,Nebraska,7.0
2020-03-20,Nebraska,9.0
2020-03-21,Nebraska,9.0
2020-03-22,Nebraska,12.0
2020-03-23,Nebraska,12.0
2020-03-24,Nebraska,16.0
2020-03-25,Nebraska,17.0
2020-03-26,Nebraska,18.0
2020-03-27,Nebraska,20.0
2020-03-28,Nebraska,23.0
2020-03-29,Nebraska,26.0
2020-03-30,Nebraska,35.0
2020-03-31,Nebraska,41.0
2020-04-01,Nebraska,51.0
2020-04-02,Nebraska,60.0
2020-04-03,Nebraska,68.0
2020-04-04,Nebraska,78.0
2020-04-05,Nebraska,89.0
2020-04-06,Nebraska,102.0
2020-04-07,Nebraska,109.0
2020-04-08,Nebraska,128.0
2020-04-09,Nebraska,140.0
2020-04-10,Nebraska,157.0
2020-04-11,Nebraska,174.0
2020-04-12,Nebraska,197.0
2020-04-13,Nebraska,204.0
2020-04-14,Nebraska,226.0
2020-04-15,Nebraska,228.0
2020-04-16,Nebraska,242.0
2020-04-17,Nebraska,273.0
2020-04-18,Nebraska,322.0
2020-04-19,Nebraska,382.0
2020-04-20,Nebraska,431.0
2020-04-21,Nebraska,444.0
2020-04-22,Nebraska,482.0
2020-04-23,Nebraska,591.0
2020-04-24,Nebraska,657.0
2020-04-25,Nebraska,745.0
2020-04-26,Nebraska,838.0
2020-04-27,Nebraska,940.0
2020-04-28,Nebraska,997.0
2020-04-29,Nebraska,1107.0
2020-04-30,Nebraska,1247.0
2020-05-01,Nebraska,1480.0
2020-05-02,Nebraska,1593.0
2020-05-03,Nebraska,1723.0
2020-05-04,Nebraska,1867.0
2020-05-05,Nebraska,2003.0
2020-05-06,Nebraska,2138.0
2020-05-07,Nebraska,2385.0
2020-05-08,Nebraska,2586.0
2020-05-09,Nebraska,2726.0
2020-05-10,Nebraska,2801.0
2020-05-11,Nebraska,2935.0
2020-05-12,Nebraska,3033.0
2020-05-13,Nebraska,3227.0
2020-05-14,Nebraska,3415.0
2020-05-15,Nebraska,3610.0
2020-05-16,Nebraska,3910.0
2020-05-17,Nebraska,3965.0
2020-05-18,Nebraska,4215.0
2020-05-19,Nebraska,4384.0
2020-05-20,Nebraska,4572.0
2020-05-21,Nebraska,4781.0
2020-05-22,Nebraska,4964.0
2020-05-23,Nebraska,5180.0
2020-05-24,Nebraska,5344.0
2020-05-25,Nebraska,5535.0
2020-05-26,Nebraska,5742.0
2020-05-27,Nebraska,6004.0
2020-05-28,Nebraska,6223.0
2020-05-29,Nebraska,6510.0
2020-05-30,Nebraska,6733.0
2020-05-31,Nebraska,6929.0
2020-06-01,Nebraska,7152.0
2020-06-02,Nebraska,7391.0
2020-06-03,Nebraska,6743.0
2020-06-04,Nebraska,7005.0
2020-06-05,Nebraska,7598.0
2020-06-06,Nebraska,7957.0
2020-06-07,Nebraska,8255.0
2020-06-08,Nebraska,8455.0
2020-06-09,Nebraska,8637.0
2020-06-10,Nebraska,8820.0
2020-06-11,Nebraska,8946.0
2020-06-12,Nebraska,9229.0
2020-06-13,Nebraska,9610.0
2020-06-14,Nebraska,9879.0
2020-06-15,Nebraska,10121.0
2020-06-16,Nebraska,10351.0
2020-06-17,Nebraska,10529.0
2020-06-18,Nebraska,10761.0
2020-06-19,Nebraska,11066.0
2020-06-20,Nebraska,11312.0
2020-06-21,Nebraska,11565.0
2020-06-22,Nebraska,11776.0
2020-06-23,Nebraska,11980.0
2020-06-24,Nebraska,12099.0
2020-06-25,Nebraska,12099.0
2020-06-26,Nebraska,12314.0
2020-06-27,Nebraska,12698.0
2020-06-28,Nebraska,13053.0
2020-06-29,Nebraska,13322.0
2020-06-30,Nebraska,13547.0
2020-07-01,Nebraska,13737.0
2020-07-02,Nebraska,13807.0
2020-07-03,Nebraska,14022.0
2020-07-04,Nebraska,14200.0
2020-07-05,Nebraska,14340.0
2020-07-06,Nebraska,14641.0
2020-07-07,Nebraska,14759.0
2020-07-08,Nebraska,14927.0
2020-07-09,Nebraska,15031.0
2020-07-10,Nebraska,15206.0
2020-07-11,Nebraska,15499.0
2020-07-12,Nebraska,15724.0
2020-07-13,Nebraska,15860.0
2020-07-14,Nebraska,16025.0
2020-07-15,Nebraska,16205.0
2020-07-16,Nebraska,16324.0
2020-07-17,Nebraska,16501.0
2020-07-18,Nebraska,16665.0
2020-07-19,Nebraska,16801.0
2020-01-22,Nevada,0.0
2020-01-23,Nevada,0.0
2020-01-24,Nevada,0.0
2020-01-25,Nevada,0.0
2020-01-26,Nevada,0.0
2020-01-27,Nevada,0.0
2020-01-28,Nevada,0.0
2020-01-29,Nevada,0.0
2020-01-30,Nevada,0.0
2020-01-31,Nevada,0.0
2020-02-01,Nevada,0.0
2020-02-02,Nevada,0.0
2020-02-03,Nevada,0.0
2020-02-04,Nevada,0.0
2020-02-05,Nevada,0.0
2020-02-06,Nevada,0.0
2020-02-07,Nevada,0.0
2020-02-08,Nevada,0.0
2020-02-09,Nevada,0.0
2020-02-10,Nevada,0.0
2020-02-11,Nevada,0.0
2020-02-12,Nevada,0.0
2020-02-13,Nevada,0.0
2020-02-14,Nevada,0.0
2020-02-15,Nevada,0.0
2020-02-16,Nevada,0.0
2020-02-17,Nevada,0.0
2020-02-18,Nevada,0.0
2020-02-19,Nevada,0.0
2020-02-20,Nevada,0.0
2020-02-21,Nevada,0.0
2020-02-22,Nevada,0.0
2020-02-23,Nevada,0.0
2020-02-24,Nevada,0.0
2020-02-25,Nevada,0.0
2020-02-26,Nevada,0.0
2020-02-27,Nevada,0.0
2020-02-28,Nevada,0.0
2020-02-29,Nevada,0.0
2020-03-01,Nevada,0.0
2020-03-02,Nevada,0.0
2020-03-03,Nevada,0.0
2020-03-04,Nevada,0.0
2020-03-05,Nevada,0.0
2020-03-06,Nevada,0.0
2020-03-07,Nevada,0.0
2020-03-08,Nevada,0.0
2020-03-09,Nevada,0.0
2020-03-10,Nevada,0.0
2020-03-11,Nevada,0.0
2020-03-12,Nevada,0.0
2020-03-13,Nevada,0.0
2020-03-14,Nevada,0.0
2020-03-15,Nevada,0.0
2020-03-16,Nevada,0.0
2020-03-17,Nevada,0.0
2020-03-18,Nevada,0.0
2020-03-19,Nevada,0.0
2020-03-20,Nevada,0.0
2020-03-21,Nevada,0.0
2020-03-22,Nevada,0.0
2020-03-23,Nevada,0.0
2020-03-24,Nevada,0.0
2020-03-25,Nevada,0.0
2020-03-26,Nevada,1.0
2020-03-27,Nevada,1.0
2020-03-28,Nevada,2.0
2020-03-29,Nevada,2.0
2020-03-30,Nevada,3.0
2020-03-31,Nevada,4.0
2020-04-01,Nevada,6.0
2020-04-02,Nevada,8.0
2020-04-03,Nevada,8.0
2020-04-04,Nevada,11.0
2020-04-05,Nevada,13.0
2020-04-06,Nevada,15.0
2020-04-07,Nevada,18.0
2020-04-08,Nevada,21.0
2020-04-09,Nevada,24.0
2020-04-10,Nevada,28.0
2020-04-11,Nevada,30.0
2020-04-12,Nevada,33.0
2020-04-13,Nevada,36.0
2020-04-14,Nevada,39.0
2020-04-15,Nevada,43.0
2020-04-16,Nevada,44.0
2020-04-17,Nevada,50.0
2020-04-18,Nevada,54.0
2020-04-19,Nevada,58.0
2020-04-20,Nevada,60.0
2020-04-21,Nevada,64.0
2020-04-22,Nevada,69.0
2020-04-23,Nevada,73.0
2020-04-24,Nevada,79.0
2020-04-25,Nevada,83.0
2020-04-26,Nevada,90.0
2020-04-27,Nevada,91.0
2020-04-28,Nevada,95.0
2020-04-29,Nevada,100.0
2020-04-30,Nevada,158.0
2020-05-01,Nevada,182.0
2020-05-02,Nevada,182.0
2020-05-03,Nevada,182.0
2020-05-04,Nevada,185.0
2020-05-05,Nevada,200.0
2020-05-06,Nevada,203.0
2020-05-07,Nevada,205.0
2020-05-08,Nevada,205.0
2020-05-09,Nevada,205.0
2020-05-10,Nevada,182.0
2020-05-11,Nevada,183.0
2020-05-12,Nevada,185.0
2020-05-13,Nevada,198.0
2020-05-14,Nevada,244.0
2020-05-15,Nevada,272.0
2020-05-16,Nevada,272.0
2020-05-17,Nevada,272.0
2020-05-18,Nevada,355.0
2020-05-19,Nevada,334.0
2020-05-20,Nevada,336.0
2020-05-21,Nevada,339.0
2020-05-22,Nevada,339.0
2020-05-23,Nevada,359.0
2020-05-24,Nevada,359.0
2020-05-25,Nevada,359.0
2020-05-26,Nevada,374.0
2020-05-27,Nevada,401.0
2020-05-28,Nevada,406.0
2020-05-29,Nevada,428.0
2020-05-30,Nevada,428.0
2020-05-31,Nevada,428.0
2020-06-01,Nevada,459.0
2020-06-02,Nevada,464.0
2020-06-03,Nevada,501.0
2020-06-04,Nevada,512.0
2020-06-05,Nevada,522.0
2020-06-06,Nevada,522.0
2020-06-07,Nevada,522.0
2020-06-08,Nevada,522.0
2020-06-09,Nevada,557.0
2020-06-10,Nevada,557.0
2020-06-11,Nevada,560.0
2020-06-12,Nevada,604.0
2020-06-13,Nevada,627.0
2020-06-14,Nevada,627.0
2020-06-15,Nevada,636.0
2020-06-16,Nevada,640.0
2020-06-17,Nevada,640.0
2020-06-18,Nevada,641.0
2020-06-19,Nevada,652.0
2020-06-20,Nevada,652.0
2020-06-21,Nevada,652.0
2020-06-22,Nevada,653.0
2020-06-23,Nevada,658.0
2020-06-24,Nevada,666.0
2020-06-25,Nevada,682.0
2020-06-26,Nevada,684.0
2020-06-27,Nevada,684.0
2020-06-28,Nevada,684.0
2020-06-29,Nevada,689.0
2020-06-30,Nevada,689.0
2020-07-01,Nevada,714.0
2020-07-02,Nevada,727.0
2020-07-03,Nevada,727.0
2020-07-04,Nevada,727.0
2020-07-05,Nevada,727.0
2020-07-06,Nevada,742.0
2020-07-07,Nevada,743.0
2020-07-08,Nevada,754.0
2020-07-09,Nevada,759.0
2020-07-10,Nevada,764.0
2020-07-11,Nevada,764.0
2020-07-12,Nevada,764.0
2020-07-13,Nevada,789.0
2020-07-14,Nevada,800.0
2020-07-15,Nevada,826.0
2020-07-16,Nevada,834.0
2020-07-17,Nevada,842.0
2020-07-18,Nevada,842.0
2020-07-19,Nevada,842.0
2020-01-22,New Hampshire,0.0
2020-01-23,New Hampshire,0.0
2020-01-24,New Hampshire,0.0
2020-01-25,New Hampshire,0.0
2020-01-26,New Hampshire,0.0
2020-01-27,New Hampshire,0.0
2020-01-28,New Hampshire,0.0
2020-01-29,New Hampshire,0.0
2020-01-30,New Hampshire,0.0
2020-01-31,New Hampshire,0.0
2020-02-01,New Hampshire,0.0
2020-02-02,New Hampshire,0.0
2020-02-03,New Hampshire,0.0
2020-02-04,New Hampshire,0.0
2020-02-05,New Hampshire,0.0
2020-02-06,New Hampshire,0.0
2020-02-07,New Hampshire,0.0
2020-02-08,New Hampshire,0.0
2020-02-09,New Hampshire,0.0
2020-02-10,New Hampshire,0.0
2020-02-11,New Hampshire,0.0
2020-02-12,New Hampshire,0.0
2020-02-13,New Hampshire,0.0
2020-02-14,New Hampshire,0.0
2020-02-15,New Hampshire,0.0
2020-02-16,New Hampshire,0.0
2020-02-17,New Hampshire,0.0
2020-02-18,New Hampshire,0.0
2020-02-19,New Hampshire,0.0
2020-02-20,New Hampshire,0.0
2020-02-21,New Hampshire,0.0
2020-02-22,New Hampshire,0.0
2020-02-23,New Hampshire,0.0
2020-02-24,New Hampshire,0.0
2020-02-25,New Hampshire,0.0
2020-02-26,New Hampshire,0.0
2020-02-27,New Hampshire,0.0
2020-02-28,New Hampshire,0.0
2020-02-29,New Hampshire,0.0
2020-03-01,New Hampshire,0.0
2020-03-02,New Hampshire,0.0
2020-03-03,New Hampshire,0.0
2020-03-04,New Hampshire,0.0
2020-03-05,New Hampshire,0.0
2020-03-06,New Hampshire,0.0
2020-03-07,New Hampshire,0.0
2020-03-08,New Hampshire,0.0
2020-03-09,New Hampshire,0.0
2020-03-10,New Hampshire,0.0
2020-03-11,New Hampshire,0.0
2020-03-12,New Hampshire,0.0
2020-03-13,New Hampshire,0.0
2020-03-14,New Hampshire,1.0
2020-03-15,New Hampshire,1.0
2020-03-16,New Hampshire,2.0
2020-03-17,New Hampshire,4.0
2020-03-18,New Hampshire,3.0
2020-03-19,New Hampshire,6.0
2020-03-20,New Hampshire,6.0
2020-03-21,New Hampshire,8.0
2020-03-22,New Hampshire,10.0
2020-03-23,New Hampshire,15.0
2020-03-24,New Hampshire,15.0
2020-03-25,New Hampshire,16.0
2020-03-26,New Hampshire,20.0
2020-03-27,New Hampshire,24.0
2020-03-28,New Hampshire,29.0
2020-03-29,New Hampshire,33.0
2020-03-30,New Hampshire,49.0
2020-03-31,New Hampshire,57.0
2020-04-01,New Hampshire,61.0
2020-04-02,New Hampshire,56.0
2020-04-03,New Hampshire,90.0
2020-04-04,New Hampshire,108.0
2020-04-05,New Hampshire,132.0
2020-04-06,New Hampshire,161.0
2020-04-07,New Hampshire,170.0
2020-04-08,New Hampshire,187.0
2020-04-09,New Hampshire,214.0
2020-04-10,New Hampshire,223.0
2020-04-11,New Hampshire,251.0
2020-04-12,New Hampshire,236.0
2020-04-13,New Hampshire,239.0
2020-04-14,New Hampshire,249.0
2020-04-15,New Hampshire,365.0
2020-04-16,New Hampshire,365.0
2020-04-17,New Hampshire,455.0
2020-04-18,New Hampshire,468.0
2020-04-19,New Hampshire,513.0
2020-04-20,New Hampshire,521.0
2020-04-21,New Hampshire,521.0
2020-04-22,New Hampshire,546.0
2020-04-23,New Hampshire,550.0
2020-04-24,New Hampshire,578.0
2020-04-25,New Hampshire,578.0
2020-04-26,New Hampshire,777.0
2020-04-27,New Hampshire,779.0
2020-04-28,New Hampshire,798.0
2020-04-29,New Hampshire,936.0
2020-04-30,New Hampshire,980.0
2020-05-01,New Hampshire,980.0
2020-05-02,New Hampshire,980.0
2020-05-03,New Hampshire,1107.0
2020-05-04,New Hampshire,1017.0
2020-05-05,New Hampshire,1019.0
2020-05-06,New Hampshire,1105.0
2020-05-07,New Hampshire,1110.0
2020-05-08,New Hampshire,1165.0
2020-05-09,New Hampshire,1210.0
2020-05-10,New Hampshire,1228.0
2020-05-11,New Hampshire,1229.0
2020-05-12,New Hampshire,1231.0
2020-05-13,New Hampshire,1234.0
2020-05-14,New Hampshire,1236.0
2020-05-15,New Hampshire,1247.0
2020-05-16,New Hampshire,1254.0
2020-05-17,New Hampshire,1258.0
2020-05-18,New Hampshire,1268.0
2020-05-19,New Hampshire,1269.0
2020-05-20,New Hampshire,1275.0
2020-05-21,New Hampshire,1388.0
2020-05-22,New Hampshire,1767.0
2020-05-23,New Hampshire,2197.0
2020-05-24,New Hampshire,2197.0
2020-05-25,New Hampshire,2204.0
2020-05-26,New Hampshire,2434.0
2020-05-27,New Hampshire,2550.0
2020-05-28,New Hampshire,2691.0
2020-05-29,New Hampshire,2730.0
2020-05-30,New Hampshire,2802.0
2020-05-31,New Hampshire,2940.0
2020-06-01,New Hampshire,2948.0
2020-06-02,New Hampshire,2954.0
2020-06-03,New Hampshire,3071.0
2020-06-04,New Hampshire,3157.0
2020-06-05,New Hampshire,3187.0
2020-06-06,New Hampshire,3319.0
2020-06-07,New Hampshire,3319.0
2020-06-08,New Hampshire,3392.0
2020-06-09,New Hampshire,3392.0
2020-06-10,New Hampshire,3501.0
2020-06-11,New Hampshire,3585.0
2020-06-12,New Hampshire,3665.0
2020-06-13,New Hampshire,3843.0
2020-06-14,New Hampshire,3905.0
2020-06-15,New Hampshire,4041.0
2020-06-16,New Hampshire,4041.0
2020-06-17,New Hampshire,4067.0
2020-06-18,New Hampshire,4104.0
2020-06-19,New Hampshire,4140.0
2020-06-20,New Hampshire,4209.0
2020-06-21,New Hampshire,4244.0
2020-06-22,New Hampshire,4275.0
2020-06-23,New Hampshire,4290.0
2020-06-24,New Hampshire,4316.0
2020-06-25,New Hampshire,4358.0
2020-06-26,New Hampshire,4381.0
2020-06-27,New Hampshire,4381.0
2020-06-28,New Hampshire,4401.0
2020-06-29,New Hampshire,4435.0
2020-06-30,New Hampshire,4435.0
2020-07-01,New Hampshire,4463.0
2020-07-02,New Hampshire,4491.0
2020-07-03,New Hampshire,4508.0
2020-07-04,New Hampshire,4597.0
2020-07-05,New Hampshire,4597.0
2020-07-06,New Hampshire,4684.0
2020-07-07,New Hampshire,4706.0
2020-07-08,New Hampshire,4758.0
2020-07-09,New Hampshire,4817.0
2020-07-10,New Hampshire,4831.0
2020-07-11,New Hampshire,4897.0
2020-07-12,New Hampshire,5013.0
2020-07-13,New Hampshire,5027.0
2020-07-14,New Hampshire,5056.0
2020-07-15,New Hampshire,5101.0
2020-07-16,New Hampshire,5125.0
2020-07-17,New Hampshire,5188.0
2020-07-18,New Hampshire,5188.0
2020-07-19,New Hampshire,5251.0
2020-01-22,New Jersey,0.0
2020-01-23,New Jersey,0.0
2020-01-24,New Jersey,0.0
2020-01-25,New Jersey,0.0
2020-01-26,New Jersey,0.0
2020-01-27,New Jersey,0.0
2020-01-28,New Jersey,0.0
2020-01-29,New Jersey,0.0
2020-01-30,New Jersey,0.0
2020-01-31,New Jersey,0.0
2020-02-01,New Jersey,0.0
2020-02-02,New Jersey,0.0
2020-02-03,New Jersey,0.0
2020-02-04,New Jersey,0.0
2020-02-05,New Jersey,0.0
2020-02-06,New Jersey,0.0
2020-02-07,New Jersey,0.0
2020-02-08,New Jersey,0.0
2020-02-09,New Jersey,0.0
2020-02-10,New Jersey,0.0
2020-02-11,New Jersey,0.0
2020-02-12,New Jersey,0.0
2020-02-13,New Jersey,0.0
2020-02-14,New Jersey,0.0
2020-02-15,New Jersey,0.0
2020-02-16,New Jersey,0.0
2020-02-17,New Jersey,0.0
2020-02-18,New Jersey,0.0
2020-02-19,New Jersey,0.0
2020-02-20,New Jersey,0.0
2020-02-21,New Jersey,0.0
2020-02-22,New Jersey,0.0
2020-02-23,New Jersey,0.0
2020-02-24,New Jersey,0.0
2020-02-25,New Jersey,0.0
2020-02-26,New Jersey,0.0
2020-02-27,New Jersey,0.0
2020-02-28,New Jersey,0.0
2020-02-29,New Jersey,0.0
2020-03-01,New Jersey,0.0
2020-03-02,New Jersey,0.0
2020-03-03,New Jersey,0.0
2020-03-04,New Jersey,0.0
2020-03-05,New Jersey,0.0
2020-03-06,New Jersey,0.0
2020-03-07,New Jersey,0.0
2020-03-08,New Jersey,0.0
2020-03-09,New Jersey,0.0
2020-03-10,New Jersey,0.0
2020-03-11,New Jersey,0.0
2020-03-12,New Jersey,0.0
2020-03-13,New Jersey,0.0
2020-03-14,New Jersey,0.0
2020-03-15,New Jersey,0.0
2020-03-16,New Jersey,1.0
2020-03-17,New Jersey,1.0
2020-03-18,New Jersey,2.0
2020-03-19,New Jersey,5.0
2020-03-20,New Jersey,7.0
2020-03-21,New Jersey,11.0
2020-03-22,New Jersey,18.0
2020-03-23,New Jersey,29.0
2020-03-24,New Jersey,38.0
2020-03-25,New Jersey,48.0
2020-03-26,New Jersey,79.0
2020-03-27,New Jersey,104.0
2020-03-28,New Jersey,139.0
2020-03-29,New Jersey,176.0
2020-03-30,New Jersey,229.0
2020-03-31,New Jersey,270.0
2020-04-01,New Jersey,339.0
2020-04-02,New Jersey,410.0
2020-04-03,New Jersey,504.0
2020-04-04,New Jersey,605.0
2020-04-05,New Jersey,700.0
2020-04-06,New Jersey,807.0
2020-04-07,New Jersey,918.0
2020-04-08,New Jersey,1033.0
2020-04-09,New Jersey,1170.0
2020-04-10,New Jersey,1317.0
2020-04-11,New Jersey,1476.0
2020-04-12,New Jersey,1651.0
2020-04-13,New Jersey,1812.0
2020-04-14,New Jersey,2030.0
2020-04-15,New Jersey,2201.0
2020-04-16,New Jersey,2449.0
2020-04-17,New Jersey,2677.0
2020-04-18,New Jersey,2912.0
2020-04-19,New Jersey,3197.0
2020-04-20,New Jersey,3481.0
2020-04-21,New Jersey,3793.0
2020-04-22,New Jersey,4116.0
2020-04-23,New Jersey,4484.0
2020-04-24,New Jersey,4783.0
2020-04-25,New Jersey,5149.0
2020-04-26,New Jersey,5546.0
2020-04-27,New Jersey,5888.0
2020-04-28,New Jersey,15642.0
2020-04-29,New Jersey,15642.0
2020-04-30,New Jersey,15642.0
2020-05-01,New Jersey,15642.0
2020-05-02,New Jersey,15642.0
2020-05-03,New Jersey,15642.0
2020-05-04,New Jersey,15642.0
2020-05-05,New Jersey,15642.0
2020-05-06,New Jersey,15642.0
2020-05-07,New Jersey,15642.0
2020-05-08,New Jersey,15642.0
2020-05-09,New Jersey,15642.0
2020-05-10,New Jersey,15642.0
2020-05-11,New Jersey,15642.0
2020-05-12,New Jersey,15642.0
2020-05-13,New Jersey,15642.0
2020-05-14,New Jersey,15642.0
2020-05-15,New Jersey,15642.0
2020-05-16,New Jersey,22939.0
2020-05-17,New Jersey,23299.0
2020-05-18,New Jersey,23496.0
2020-05-19,New Jersey,23657.0
2020-05-20,New Jersey,23945.0
2020-05-21,New Jersey,24236.0
2020-05-22,New Jersey,24491.0
2020-05-23,New Jersey,24762.0
2020-05-24,New Jersey,25040.0
2020-05-25,New Jersey,25253.0
2020-05-26,New Jersey,25384.0
2020-05-27,New Jersey,25552.0
2020-05-28,New Jersey,25804.0
